id,name,x,y,z,vx,vy,vz,mag,ci,dist
50086,,-19.697402,9.692531,18.120797,0.00001208,-0.0000102,0.00001859,10.52,1.348,28.4657
50125,,-33.866042,16.547945,-7.872023,0.00002663,0.00004864,-0.00001229,11.48,1.41,38.506
50132,,-8.356844,4.080049,-43.259498,0.00002003,0.00000723,-0.00000319,8.97,0.78,44.2478
50174,24    LMi,-26.196335,12.710646,15.929604,-0.00002624,0.00002388,0.00000171,6.46,0.635,33.1895
50177,35    Leo,-25.722053,12.470801,12.431272,0.00004289,0.00001283,-0.00000876,5.95,0.655,31.1721
50199,Gl 386,-12.014959,5.81047,-2.827516,0.00003748,0.00001253,-0.00003485,10.99,1.506,13.6426
50214,,-31.484091,15.195576,16.945716,-0.00002156,-0.00002427,-0.00005768,7.57,0.595,38.85
50230,Tania Borealis,-27.815454,13.402145,28.706022,-0.0000024,0.00003975,0.00000615,3.45,0.029,42.1585
50233,,-29.490987,14.202531,11.145169,-0.00000611,-0.00001773,0.00000643,11.03,1.627,34.5781
50242,39    Leo,-18.90255,9.092886,8.949656,-0.00001578,0.00005829,0.00000517,5.81,0.5,22.805
50331,,-28.525111,13.551614,7.071296,0.00001716,0.00003924,-0.00000599,7.02,0.594,32.3625
50343,,-24.502344,11.615324,25.329031,0.00000092,0.00002423,-0.00001022,6.48,0.925,37.1058
50347,,-35.50894,16.826274,-28.303507,0.00001588,-0.00000148,-0.0000208,7.62,0.632,48.4262
50351,,-18.173007,8.606664,-29.935633,-0.00000296,0.0000477,0.00000196,5.8,0.481,36.062
50363,GJ 3593,-13.153164,6.212852,14.071274,-0.00001559,0.00000053,-0.00002701,6.66,0.653,20.2388
50364,,-36.873039,17.403904,25.865252,0.00000919,0.00001581,0.00000246,8.8,0.787,48.2859
50373,,-42.555465,20.06967,-9.303537,0.00000525,-0.00000267,-0.00002977,7.82,0.569,47.9616
50392,,-35.233271,16.566119,-7.835182,0.00000732,0.0000097,-0.00001244,8.03,0.717,39.7141
50404,,-26.690939,12.52476,33.204268,-0.00000275,0.00002649,-0.0000204,6.0,1.022,44.405
50422,40    Leo,-18.248265,8.534898,7.122411,-0.00000195,0.00002721,-0.00001888,4.78,0.452,21.3675
50440,Algieba,-34.002797,15.860719,13.53874,-0.00000224,-0.00006526,-0.00004065,2.01,1.128,39.8883
50463,,-16.686324,7.759118,25.124315,0.00002262,0.00000415,-0.00001288,6.45,0.58,31.1429
50494,,-9.975212,4.62288,-4.813494,0.00000242,0.00000208,-0.00000302,10.65,0.678,12.0019
50513,,-29.165745,13.488293,-0.824518,0.0000153,0.00010697,-0.00002746,9.41,1.073,32.144
50516,,-36.083905,16.679714,25.226166,0.0000083,0.00003478,-0.00001112,9.23,0.847,47.081
50527,Gl 388.2,-28.639097,13.228112,-8.736706,-0.00007087,0.00007113,0.00002272,7.17,0.553,32.7332
50550,,-21.985074,10.119597,-31.547095,-0.00002199,0.0000294,0.00002476,10.26,1.153,39.7614
50552,,-28.669816,13.196548,-10.088998,0.00002617,0.00006846,0.00001518,11.23,,33.1345
50598,,-29.64509,13.557308,36.25719,0.00002264,0.00004667,0.00000106,7.59,0.615,48.7567
50609,,-32.208745,14.707555,-34.808697,0.00000221,-0.00005903,-0.00002698,9.79,0.996,49.6524
50620,,-19.697068,8.976394,-42.568035,0.00002793,-0.00006628,-0.0000269,9.95,0.987,47.7555
50628,,-21.680071,9.870294,17.900751,-0.00002957,-0.00001085,-0.00002983,10.63,1.461,29.7974
50636,,-23.507125,10.693234,5.165143,0.00000618,-0.0000058,-0.00004383,7.78,0.75,26.3366
50641,GJ 9326,-26.995196,12.277387,25.988824,-0.00000183,0.00002607,-0.00002431,5.73,0.531,39.4322
50651,,-34.749532,15.781406,-7.09943,0.0000069,0.0000134,-0.000004,10.8,1.19,38.8199
50657,,-30.643532,13.90996,7.242748,0.00002006,0.00004676,-0.00000491,10.37,1.183,34.4234
50659,,-34.113869,15.481189,-21.24342,-0.00000289,0.00000745,0.00001006,7.5,0.545,43.0663
50662,,-35.000437,15.878468,-21.170772,-0.00000248,0.00000237,0.00000588,9.44,0.955,43.8789
50663,Gl 389A,-9.013244,4.088115,-17.265209,0.00000632,-0.00003932,-0.00004173,10.52,1.44,19.9005
50684,GJ 3596,-25.281884,11.4245,7.612833,-0.00000529,0.00004251,-0.00000637,7.26,0.6,28.7687
50708,,-43.462589,19.56703,6.631525,0.00000893,0.00001756,0.00000673,9.88,0.954,48.1232
50743,,-29.812307,13.353136,-25.530659,0.0000066,0.00003202,-0.00001919,5.34,0.251,41.4594
50763,,-25.63886,11.448156,-38.968406,-0.00001087,-0.0000066,0.00000521,10.99,1.892,48.0307
50776,GJ 3597,-17.743498,7.907221,-11.055732,-0.0000032,0.00000594,0.00000939,6.92,0.659,22.3514
50800,Gl 389.1,-24.60196,10.921478,-4.943078,-0.00000971,-0.0000365,-0.0000323,9.98,1.22,27.3673
50809,Gl 391,-4.080371,1.808276,-15.597165,0.00000363,-0.00000022,0.00000402,3.99,0.369,16.2232
50815,,-6.058136,2.683694,29.816344,-0.00000566,0.00003287,-0.00000411,10.49,1.562,30.5437
50862,Gl 390,-11.124476,4.884423,-2.192331,0.00000895,0.00004111,0.00000584,10.15,1.459,12.3457
50928,,-34.309548,14.895571,-12.137642,0.000033,0.00010433,0.00003475,10.92,1.224,39.3236
50982,,-28.679775,12.368085,-3.57311,0.00001007,-0.00000481,-0.00009746,9.76,0.948,31.4367
50983,,-29.240311,12.609065,35.467037,-0.00000839,-0.00000712,-0.00000439,8.33,0.676,47.6644
50993,,-11.035391,4.753013,-23.482838,0.00005104,0.00001782,-0.00002038,9.5,1.23,26.3783
51012,,-25.503954,10.958458,13.925596,-0.00000444,-0.00002569,-0.00001758,8.23,0.837,31.0559
51033,,-41.097326,17.619142,16.110171,0.00000178,0.00005086,-0.00003782,8.39,0.632,47.5285
51052,,-12.986977,5.549667,36.518473,-0.00002292,-0.000023,-0.00000466,9.3,0.969,39.1543
51063,,-43.892594,18.726099,10.999592,0.00002266,0.00006502,-0.00002025,10.69,1.2,48.9716
51083,,-29.938457,12.739539,-22.277598,0.00001294,0.00001949,-0.00000625,7.52,0.585,39.4322
51089,31Bet LMi,-34.818822,14.800637,28.20798,-0.00000691,0.00003464,-0.00001644,4.2,0.908,47.1921
51103,Gl 392A,-13.896453,5.894065,17.233427,-0.00006709,0.00001874,-0.00006975,6.42,0.61,22.9095
51109,,-23.051561,9.764152,2.956407,-0.00001806,0.00000421,0.00004235,8.53,0.92,25.208
51112,GJ 3603,-30.665533,12.984786,-3.853438,0.00000219,0.00006518,-0.00004869,7.89,0.81,33.5233
51118,,-29.890522,12.643645,-14.630373,0.00000299,0.00002448,0.00001505,9.66,1.17,35.5999
51121,,-18.877287,7.982942,-26.770299,-0.00000011,0.00001829,0.00000553,7.73,0.824,33.7154
51126,,-13.679791,5.779097,-18.807431,0.00000138,-0.00000452,-0.00000239,8.9,1.045,23.9636
51135,,-36.399299,15.365824,4.023958,0.00001239,0.00003842,-0.00003466,11.49,1.413,39.7141
51152,,-27.367679,11.516299,-15.368552,-0.00000529,-0.00005638,-0.00003951,8.86,0.813,33.4336
51167,,-35.489327,14.908043,26.839068,0.00000258,0.00002639,-0.00001124,7.83,0.652,46.9263
51172,Gl 393,-6.515769,2.734767,0.10373,-0.00000018,0.00002245,-0.00002495,9.65,1.507,7.0671
51240,,-3.757733,1.562443,40.42963,0.00000216,0.00002649,0.00000329,5.52,0.244,40.6339
51241,,-29.10067,12.097975,0.820367,0.00000748,0.00002196,-0.00001912,6.88,0.562,31.5259
51295,,-25.247813,10.410765,-10.613027,0.00002649,0.00005769,-0.00000642,9.64,1.163,29.2997
51312,36    UMa,-6.613102,2.718087,10.592404,-0.00000197,0.00001267,0.00000613,4.82,0.541,12.7796
51321,GJ 3606,-10.927739,4.482729,20.254318,-0.0000072,0.00005681,-0.00001645,8.74,1.15,23.4467
51326,,-18.480522,7.574973,-14.392904,0.00001416,0.00003728,0.00000143,11.22,1.446,24.6184
51354,Gl 392.1,-2.577639,1.05352,21.319754,0.00000456,0.00000705,0.00000454,5.25,0.399,21.5008
51362,,-27.416856,11.196175,-39.670092,-0.00000339,-0.00004149,-0.00002303,9.78,0.954,49.505
51375,Gl 397.2,-11.954013,4.868385,-17.581178,-0.00001161,0.00005253,-0.00000421,4.89,0.5,21.8103
51377,Gl 397,-10.210747,4.15635,11.22859,-0.00002952,0.00005873,-0.00001432,8.85,1.33,15.7356
51399,Gl 397.1A,-9.012315,3.654007,15.041529,0.00001485,0.00000021,0.00000641,9.63,1.361,17.9115
51402,,-30.110981,12.20231,14.521148,0.00001903,-0.00001386,-0.00001757,7.93,0.711,35.5872
51403,,-34.86635,14.120324,-20.201484,0.00002425,0.00000829,0.00000933,6.04,0.501,42.6985
51419,,-28.198157,11.394168,-20.72841,0.0000205,-0.00004885,-0.00005474,11.22,1.343,36.8053
51423,,-31.382312,12.677507,5.064769,-0.00000869,-0.00000868,-0.00003212,10.87,1.555,34.2231
51462,,-34.03914,13.652385,-27.377564,0.0000233,0.00007083,0.00000635,11.66,1.257,45.7666
51509,,-24.492411,9.742819,22.453613,0.00000311,0.00002442,0.00000699,4.72,0.222,34.626
51551,,-22.53357,8.894091,28.051628,0.00001361,-0.00005872,-0.0000045,7.5,0.562,37.0645
51599,,-9.494913,3.724542,-48.493023,0.00000011,0.00005756,0.0000044,9.83,0.902,49.554
51635,,-32.401318,12.626726,-2.370513,0.00000173,-0.00000068,-0.00002726,6.67,0.506,34.8554
51665,37    UMa,-13.438117,5.214896,22.266643,0.00000586,-0.00001133,-0.00000599,5.16,0.349,26.5252
51670,Gl 396,-1.88616,0.731709,20.630821,0.00000295,-0.00000319,0.00000963,7.29,0.819,20.7297
51725,,-34.521192,13.265269,12.048738,-0.00000691,-0.00000964,-0.00000918,8.32,0.79,38.8954
51735,,-31.285254,12.003511,-7.06958,-0.00000124,-0.00002476,-0.0000425,8.02,0.855,34.2466
51736,,-34.418883,13.199228,-18.520384,0.00002614,-0.00001048,-0.00000364,6.29,0.475,41.2541
51765,35    LMi,-36.095158,13.791157,28.411934,0.00001105,-0.00001341,-0.00002088,6.29,0.436,47.9616
51779,,-20.733267,7.909624,-12.02568,0.00001004,0.00002524,-0.00000071,11.98,1.464,25.2398
51782,,-29.256415,11.155385,-7.71581,0.00000834,0.00002436,0.00000361,8.71,0.92,32.2477
51784,Gl 398.1,-22.898993,8.728283,-5.311883,0.00001034,-0.00003887,-0.00007853,5.71,0.528,25.0752
51793,,-40.268772,15.319969,17.061201,-0.00002992,0.00006998,-0.00000427,8.71,0.79,46.3392
51817,,-36.828503,13.953032,-6.124936,0.00000898,0.0000175,-0.00001413,7.05,0.625,39.8565
51837,,-16.728402,6.3126,-20.015507,-0.00000593,0.00002052,-0.00001463,3.84,0.3,26.8384
51859,,-34.348434,12.925416,19.765488,0.00000195,0.00000781,-0.00000172,10.55,1.278,41.684
51901,,-31.648331,11.803706,16.919761,-0.00001949,-0.00003801,-0.00000994,8.74,1.4,37.7786
51913,,-9.414994,3.506244,40.816214,-0.00001968,0.00010395,-0.00001347,10.73,1.235,42.0345
51938,,-42.124378,15.616914,-11.001591,0.00001108,-0.00000854,-0.00005455,9.41,0.802,46.2535
51940,,-33.123294,12.279963,-21.865005,0.00000544,0.00004215,0.00001543,11.73,1.346,41.5455
51989,,-36.879471,13.581731,25.359943,0.00000194,0.00002617,-0.00001119,8.62,0.711,46.7727
52035,Gl 399,-15.334882,5.605998,-1.982709,0.00002057,0.00005325,-0.00000853,11.28,1.503,16.4474
52039,,-10.361981,3.784815,-8.59416,0.00000066,-0.00001392,-0.00000692,11.02,1.529,13.9841
52083,,-35.05773,12.712601,22.243667,0.00002314,0.00008827,-0.00001397,9.68,0.936,43.4216
52086,,-30.806228,11.165774,-18.543719,0.00001799,0.00003157,-0.00001089,11.79,1.463,37.6506
52127,,-20.171158,7.247301,36.159372,-0.00001924,0.00001169,-0.00001308,8.38,0.679,42.0345
52146,GJ 1135,-12.299822,4.406673,-9.808145,0.0000042,-0.00001556,-0.00001226,9.97,1.464,16.3372
52165,33    Sex,-34.659242,12.375162,-1.118941,-0.00003257,0.00003757,-0.00002258,6.25,0.88,36.8189
52188,,-33.432317,11.870626,7.611395,0.00001701,0.00002791,0.00003119,11.61,1.42,36.2845
52190,GJ 1136A,-12.239524,4.342422,-9.65675,-0.00000064,0.00000772,0.00000429,10.19,1.46,16.1838
52198,,-9.190204,3.258895,-46.609966,-0.00001084,0.00003822,0.00000481,9.73,0.963,47.619
52218,,-21.820149,7.703139,-5.678455,-0.00000459,-0.00002722,-0.00001929,6.79,0.622,23.8265
52258,,-33.44427,11.710574,-1.351224,0.00000209,0.00000157,-0.00003826,7.31,0.694,35.461
52271,40    LMi,-40.939443,14.290408,21.454873,-0.0000058,0.00002676,-0.00000584,5.51,0.16,48.3793
52311,GJ 3615,-17.671612,6.130469,-10.395677,0.00000963,0.00002031,-0.0000044,7.72,0.873,21.3995
52318,,-24.256061,8.405555,26.773293,0.00000501,0.0000493,-0.00000527,5.18,0.324,37.092
52319,,-16.767644,5.809288,19.857079,0.00005146,0.00002737,-0.00000913,8.02,0.749,26.6312
52321,,-31.861091,11.032204,-27.360495,-0.00000149,-0.00000092,0.00000136,7.03,0.641,43.4216
52347,,-24.380222,8.393559,26.894211,0.00000602,0.00004951,-0.00000575,7.28,0.565,37.2578
52370,Macondo,-21.954758,7.522298,-15.405733,-0.00001887,0.00001972,-0.00004059,8.3,0.945,27.8552
52384,,-9.168197,3.136769,-30.627252,-0.00000539,0.00002679,-0.00001603,6.26,0.51,32.1234
52392,,-10.79825,3.688652,36.285367,0.00003927,0.00005527,0.00000607,11.0,1.365,38.0373
52401,,-22.873669,7.801624,-38.939351,-0.0000338,0.0000455,0.00002897,10.77,1.079,45.8295
52423,,-45.738114,15.517554,2.790537,-0.00000781,-0.00002189,-0.00000618,7.09,0.49,48.3793
52444,,-11.393975,3.852314,-7.172016,0.00000834,-0.00000068,-0.00001361,11.22,1.503,14.0036
52448,Gl 400A,-10.316481,3.484004,8.665069,0.00000905,-0.00000057,0.00000575,9.16,1.416,13.9159
52458,,-45.83769,15.451036,0.853431,0.00000056,0.00000181,-0.00000249,7.98,0.72,48.3793
52469,Gl 401A,-17.929874,6.029521,-6.555745,0.00004075,0.00017108,-0.00006659,11.03,1.428,20.02
52497,,-45.000208,15.064906,-14.269853,0.0000235,0.00006735,-0.000003,7.97,0.637,49.554
52515,,-41.169362,13.74434,20.945432,0.00000708,-0.00001546,-0.00000771,8.05,0.67,48.1928
52524,,-29.995955,9.999856,-27.938999,0.00001013,0.00000714,-0.00000832,7.49,0.595,42.1941
52530,,-44.208976,14.723705,-5.738576,0.00001751,0.00005083,-0.00000451,11.95,1.389,46.9484
52553,,-33.191939,11.016618,2.841824,0.00000946,0.00003512,-0.00002562,7.95,0.687,35.0877
52556,GJ 3620,-18.56574,6.156659,-8.949244,0.00000912,0.00001242,-0.00001038,9.37,1.165,21.51
52575,Mu  Vel,-22.183186,7.339648,-27.280949,-0.00000048,-0.00001131,-0.00001073,2.69,0.901,35.9195
52612,GJ 3621,-29.0518,9.534876,12.042862,-0.00001579,0.00006903,0.00000577,10.12,1.208,32.8623
52621,,-39.835431,13.05776,1.897956,-0.00001065,-0.00003376,0.00000873,12.28,1.575,41.9639
52623,,-28.697406,9.404278,-12.377348,0.00000792,0.00001831,-0.00000446,9.91,1.155,32.6371
52627,,-41.005019,13.426885,-10.741148,-0.00000506,-0.00002098,-0.0000069,7.92,0.62,44.4642
52634,,-30.311154,9.919033,-13.111454,0.00000815,0.00001891,-0.00000454,8.39,0.831,34.4828
52674,,-42.074037,13.651863,-21.95614,-0.00000547,0.000043,-0.00001225,7.88,0.536,49.3827
52779,,-46.485796,14.762193,-5.78965,0.00001313,0.00004579,0.00001132,9.12,0.892,49.1159
52789,Nu  Hya,-40.343946,12.793047,-12.291085,-0.00001636,-0.00001561,0.00004112,3.11,1.232,44.0723
52800,,-39.006499,12.33198,-13.279466,0.00001688,0.00001923,-0.00003173,10.49,1.184,43.0108
52808,,-22.020247,6.950604,42.914955,-0.00000604,0.00004686,-0.00001069,9.25,0.844,48.7329
52843,,-40.659234,12.727881,-16.252732,-0.0000081,0.00000262,0.00002231,10.8,1.148,45.5996
52854,GJ 3627A,-15.301545,4.775283,20.369491,0.00001008,0.00002198,0.00000242,8.31,0.937,25.9202
52866,Gl 402,-6.409634,1.9943,0.801412,0.0000057,0.00002584,-0.00002645,11.64,1.679,6.7604
52888,,-25.200051,7.803221,39.210717,-0.00002312,0.00000589,-0.00001603,9.72,0.923,47.259
52895,,-46.178532,14.287898,7.850286,-0.00001691,0.00001222,-0.0000471,7.85,0.488,48.9716
52897,,-27.877923,8.623842,31.070903,0.00000114,0.00001879,-0.00000419,8.08,0.7,42.6257
52916,,-42.46378,13.09019,16.417397,-0.00007585,0.00008631,-0.00007554,8.21,0.498,47.3709
52932,,-17.822311,5.478847,45.205507,-0.00005077,0.0000582,-0.00002707,10.22,0.914,48.8998
52933,,-31.289697,9.617919,-13.27337,0.00000801,0.00004947,0.00000228,7.84,0.718,35.3232
52952,,-31.141076,9.537241,-37.674847,0.00000362,-0.00001917,-0.00000784,6.56,0.513,49.8008
52960,,-26.272694,8.034723,-17.182372,0.00000592,0.00003761,0.00000854,11.63,1.473,32.4044
52969,Gl 402.1,-46.245574,14.128751,-0.13552,-0.00000362,-0.00001244,-0.0000602,10.2,0.898,48.3559
52996,,-25.281292,7.676319,-11.045471,0.00000086,-0.00001873,-0.00001499,11.97,1.472,28.6369
53015,,-38.958176,11.798419,-1.500464,0.00002836,0.0000744,-0.00015159,9.79,1.048,40.7332
53019,,-42.804953,12.953192,-13.698681,-0.00000807,0.00001662,-0.00003239,7.76,0.579,46.7727
53021,,-37.357878,11.303865,0.329622,0.00000495,0.00001655,-0.00000663,10.66,1.293,39.032
53032,,-35.622009,10.76501,-7.519032,0.00001154,0.00004672,0.00001223,7.63,0.557,37.9651
53035,,-34.565816,10.441091,19.351142,0.00000554,0.00001807,0.00000014,10.05,1.075,40.9668
53042,,-40.040496,12.085938,-5.003585,0.00001675,0.00003964,-0.00003827,7.18,0.56,42.123
53052,,-35.925208,10.821926,-11.66969,0.00000552,0.00003292,0.00001354,7.13,0.679,39.2927
53075,Praecipua,-23.041794,6.900625,16.355475,-0.00003843,-0.0000021,-0.00002415,3.79,1.04,29.0867
53082,,-32.839663,9.825038,-8.784811,0.00003379,0.00006645,-0.00005202,9.27,0.996,35.3857
53096,,-39.378914,11.76545,-11.645738,-0.00001089,0.00007457,-0.00000039,8.18,0.79,42.7168
53098,Gl 403.1,-27.714225,8.276166,-10.606702,0.00001183,-0.00001609,-0.00003219,5.23,0.48,30.8071
53099,Gl 404.1,-14.436596,4.310989,-24.92996,-0.0000118,-0.00000823,-0.00000427,3.78,0.945,29.129
53103,,-14.615784,4.363281,41.577529,0.00000631,0.00008718,0.00000941,5.91,1.01,44.287
53135,,-34.719618,10.294462,-26.75453,0.00000965,0.00003585,0.00000128,6.73,0.466,45.0248
53152,,-30.144518,8.902947,-23.913618,0.00001316,-0.00001604,-0.00002256,8.42,0.724,39.4945
53172,GJ 1139,-5.242142,1.541806,22.023248,0.00003371,0.00003967,-0.00002046,9.48,1.097,22.6912
53228,,-42.668448,12.422484,-0.624601,0.00001426,0.00004918,0.00000376,10.07,1.088,44.4444
53268,55    Leo,-43.105827,12.420137,0.577002,-0.00000425,-0.00002209,-0.00000077,5.91,0.425,44.8632
53316,,-32.658376,9.322565,17.860881,0.00000727,0.00008518,-0.0000193,8.45,0.73,38.373
53330,GJ 3633,-16.506116,4.69307,2.225227,0.00000513,0.00002109,-0.00000644,7.37,0.92,17.304
53354,,-38.277041,10.837807,-12.506673,0.00000539,-0.00000967,-0.00002489,7.89,0.635,41.7014
53368,,-34.766704,9.80501,32.39349,0.00000048,0.00016757,-0.00005019,9.72,0.808,48.5201
53382,,-43.984849,12.372004,18.279878,-0.00001619,0.00004206,-0.0000443,7.94,0.624,49.2126
53386,,-23.247316,6.535624,13.351617,-0.00002394,-0.00004238,-0.00002093,8.94,1.019,27.5938
53423,Gl 406.1,-7.66316,2.138337,21.388926,0.00002193,0.00006624,0.00000888,10.28,1.352,22.8206
53478,,-21.254021,5.858431,37.103511,-0.0000097,-0.00000006,-0.00000555,8.16,0.707,43.1593
53482,,-17.740387,4.886896,20.644381,-0.00001165,-0.00000491,-0.00000885,10.52,1.367,27.6549
53483,,-45.141234,12.432675,-5.531168,0.00002508,0.00008924,-0.00000414,10.27,1.115,47.1476
53485,,-37.527715,10.332385,29.362021,0.00000222,0.00003538,-0.00000961,8.78,0.78,48.7567
53511,,-38.090023,10.418332,27.706291,-0.00004053,0.0000368,-0.00006955,11.13,1.119,48.2393
53529,,-21.637611,5.891529,-30.349535,0.00000112,0.00001898,0.00000288,6.81,0.501,37.7358
53532,,-34.181379,9.302204,30.77629,-0.00000925,-0.0000487,0.00000445,8.26,0.632,46.9263
53543,,-38.938548,10.574076,-26.947539,0.0000158,-0.00000319,-0.00000567,5.7,0.374,48.5201
53561,,-20.276769,5.486431,-31.885029,0.000038,0.0000695,-0.00001221,8.62,0.878,38.1825
53565,Chalawan,-10.333319,2.794615,9.120037,-0.00000074,0.00002251,0.00001056,5.03,0.624,14.0627
53575,,-34.846404,9.405876,11.727071,-0.00001653,0.00004941,-0.00003547,8.85,0.98,37.9507
53581,,-43.570957,11.73905,9.349684,-0.00000409,0.00005395,0.00001404,6.53,0.443,46.0829
53584,Alkes,-44.746057,12.036889,-15.32333,-0.00002492,0.00011999,0.00001391,4.08,1.079,48.8043
53591,,-31.28456,8.411251,15.306298,0.00000224,0.00002198,0.00000207,8.49,0.76,35.8295
53600,,-29.362902,7.882171,28.517489,-0.00000893,0.00002961,-0.00001738,10.64,1.217,41.684
53611,,-26.74164,7.159589,-19.463594,0.00001419,-0.00002608,-0.00002909,11.22,1.53,33.8409
53612,Gl 408,-5.931445,1.587358,2.58525,-0.00000256,0.00001494,-0.00000714,10.03,1.525,6.6622
53635,,-31.384965,8.359017,30.193789,-0.00000696,0.00002585,-0.00002341,6.03,0.584,44.3459
53662,,-25.776237,6.82485,-16.558035,-0.00000329,0.00001307,0.00001439,6.06,0.527,31.3873
53669,59    Leo,-44.565858,11.785895,4.927631,0.00001422,0.0000081,-0.00000627,4.98,0.166,46.3607
53681,,-20.864392,5.508937,-24.841643,0.00001081,0.00001287,-0.00000622,7.59,0.637,32.9056
53713,,-40.577915,10.631674,23.820797,-0.00004,-0.00006451,-0.00003934,9.73,0.868,48.2393
53723,,-43.86292,11.469084,-9.686015,0.00001045,0.00003802,-0.00000232,7.9,0.68,46.3607
53742,,-38.92178,10.122062,15.302274,0.00000883,0.00004247,-0.00000564,8.17,0.694,43.0293
53754,Merak,-13.103033,3.398358,20.360601,0.00000737,-0.00001191,-0.00000801,2.34,0.033,24.4499
53796,GJ 1141A,-33.269437,8.55752,10.181674,-0.00000834,0.00000444,-0.00003099,11.35,1.6,35.8295
53797,GJ 1141B,-38.339219,9.85781,11.73215,-0.00000848,0.00000892,-0.0000352,11.64,1.454,41.2882
53798,60    Leo,-35.330409,9.082879,13.407184,0.00001224,-0.00000128,0.00000347,4.42,0.053,38.8651
53829,Gl 410,-10.576702,2.703881,4.403412,0.00000972,-0.00001081,-0.00000802,9.57,1.437,11.7716
53846,,-27.886628,7.103638,-4.728096,0.00000833,0.00002739,-0.00000798,9.03,0.971,29.163
53872,,-28.827237,7.288911,17.579325,-0.00000062,0.00002785,-0.00001256,8.96,0.94,34.5423
53879,Lalande 21185,-1.998,0.504305,1.495504,0.00003587,-0.00000166,-0.00009828,7.49,1.502,2.5469
53884,,-24.404546,6.145251,35.31552,0.00002016,0.00002303,0.00000992,8.45,0.89,43.3651
53900,,-29.564856,7.414856,19.70926,0.00000475,-0.00000337,0.00000839,10.55,1.094,36.2976
53905,Dubhe,-17.298705,4.33488,33.191332,0.00000478,0.0000245,-0.00001116,1.81,1.061,37.679
53938,,-25.465593,6.335209,35.311503,-0.00002881,0.00000558,-0.00002178,10.02,1.1,43.9947
53944,,-35.074258,8.709017,5.187263,0.00001399,0.00005162,0.00000793,9.64,1.016,36.5097
53949,GJ 3640,-21.499439,5.334022,18.590217,0.00000159,0.00002786,-0.00000616,10.74,1.401,28.9184
53958,,-9.263283,2.294734,-48.501536,0.00000032,0.0000551,0.00000254,8.87,0.809,49.4315
53998,,-25.443691,6.262377,-1.933928,0.00000637,0.00002178,-0.00001323,7.64,0.77,26.2743
54024,63Chi Leo,-27.933018,6.832954,3.702177,0.00000575,0.00004843,-0.00000595,4.62,0.332,28.9939
54041,,-14.554937,3.542977,33.353292,-0.00000283,0.00004018,-0.00003858,8.54,0.874,36.5631
54046,Chi1Hya,-37.332873,9.078033,-19.825005,-0.00000678,0.00004279,-0.00001024,4.92,0.369,43.2339
